GeoFips,GeoName,2017,2018,2019,2020,2021
48011,"Armstrong, TX",46408,52830,55506,58244,61382
48013,"Atascosa, TX",38206,39955,40588,43238,46737
48015,"Austin, TX",49081,49990,53854,55151,58284
48017,"Bailey, TX",42529,41767,44309,49655,51709
48019,"Bandera, TX",47523,50298,53618,55731,58706
48021,"Bastrop, TX",34591,35742,37749,39956,44230
48023,"Baylor, TX",43201,45189,48504,54941,58779
48025,"Bee, TX",28704,30106,31593,32880,34738
48027,"Bell, TX",42526,42846,43781,46459,49405
48029,"Bexar, TX",44876,47332,47081,48348,51780
48031,"Blanco, TX",55018,57748,60511,63932,66088
48033,"Borden, TX",52570,75877,77185,71300,101470
48035,"Bosque, TX",40035,42340,44165,46807,50943
48037,"Bowie, TX",39513,40221,41563,44597,47792
48039,"Brazoria, TX",47442,48266,51117,53365,56360
48041,"Brazos, TX",37709,40322,41404,43484,46702
48043,"Brewster, TX",42818,46422,46357,48670,53014
48045,"Briscoe, TX",41554,44333,45182,45515,58862
48047,"Brooks, TX",32879,34585,36269,40399,43437
48049,"Brown, TX",37323,39171,40734,43001,46028
48051,"Burleson, TX",44228,47778,50401,52934,57482
48053,"Burnet, TX",46467,49578,53648,55779,59381
48055,"Caldwell, TX",32060,32691,34368,37189,41642
48057,"Calhoun, TX",39649,46378,56746,58732,60589
48059,"Callahan, TX",38603,41460,45861,48266,50963
48061,"Cameron, TX",27997,29127,30361,34040,37861
48063,"Camp, TX",38843,39483,39703,42896,46705
48065,"Carson, TX",43768,44027,48921,47782,56357
48067,"Cass, TX",36682,38186,39831,43281,46101
48069,"Castro, TX",64527,59515,66556,75830,81900
48071,"Chambers, TX",52186,54460,57391,58687,60591
48073,"Cherokee, TX",34943,36283,37366,40202,43376
48075,"Childress, TX",30703,31410,33254,36264,39953
48077,"Clay, TX",41753,44312,46704,49170,51938
48079,"Cochran, TX",41489,41186,41365,46391,62305
48081,"Coke, TX",39892,41981,43459,46405,48804
48083,"Coleman, TX",41194,42961,46813,50458,54822
48085,"Collin, TX",65083,67506,70813,72218,77006
48087,"Collingsworth, TX",39763,40353,44388,47999,54140
48089,"Colorado, TX",47522,48280,51419,54702,59219
48091,"Comal, TX",58997,61285,63236,64164,67063
48093,"Comanche, TX",39313,41313,44216,47532,50112
48095,"Concho, TX",28524,29913,31497,34970,38635
48097,"Cooke, TX",51115,51764,53372,55863,59800
48099,"Coryell, TX",32044,32827,32816,35113,37476
48101,"Cottle, TX",59599,62939,53393,61049,73613
48103,"Crane, TX",43947,50533,54198,49986,54119
48105,"Crockett, TX",43046,47655,52168,53533,57013
48107,"Crosby, TX",35313,37300,41098,45362,52897
48109,"Culberson, TX",44475,53471,57475,66079,71297
48111,"Dallam, TX",66150,58910,64391,68821,70511
48113,"Dallas, TX",57126,61413,64488,66125,72218
48115,"Dawson, TX",38056,42982,40633,43888,46139
48117,"Deaf Smith, TX",50875,47485,50626,55258,60615
48119,"Delta, TX",39709,39366,41006,44449,47471
48121,"Denton, TX",55541,59048,62252,64434,68773
48123,"DeWitt, TX",56021,63875,60771,59557,66916
48125,"Dickens, TX",35782,38355,40807,46630,50869
48127,"Dimmit, TX",38792,42896,49033,50347,55771
48129,"Donley, TX",42503,45891,44711,46722,50574
48131,"Duval, TX",38089,41276,43378,47167,51887
48133,"Eastland, TX",63646,81426,67745,59608,66400
48135,"Ector, TX",43834,49934,52948,49351,53610
48137,"Edwards, TX",46239,53674,62452,73295,73981
48139,"Ellis, TX",43372,45022,47591,49456,53393
48141,"El Paso, TX",34150,35660,37894,40768,44064
48143,"Erath, TX",38067,40082,42446,44773,46906
48145,"Falls, TX",33918,35582,36678,40389,43658
48147,"Fannin, TX",37572,38712,41009,42843,46449
48149,"Fayette, TX",54162,56205,59756,61840,65339
48151,"Fisher, TX",40345,50057,46330,48931,57245
48153,"Floyd, TX",40932,40592,44395,44760,53292
48155,"Foard, TX",43059,48236,48955,54722,61279
48157,"Fort Bend, TX",57827,60114,63261,63012,65797
48159,"Franklin, TX",40185,41876,44331,47316,51926
48161,"Freestone, TX",36540,38376,39140,40983,44014
48163,"Frio, TX",31492,32554,33917,35893,39898
48165,"Gaines, TX",40340,41812,45865,47535,50616
48167,"Galveston, TX",50276,52659,55995,57087,60071
48169,"Garza, TX",30261,33406,33543,32829,36426
48171,"Gillespie, TX",61227,64307,69396,73481,78039
48173,"Glasscock, TX",108119,117911,116639,110206,124963
48175,"Goliad, TX",45092,48567,51154,52404,55947
48177,"Gonzales, TX",45045,49151,48605,49879,57578
48179,"Gray, TX",42364,43177,44949,46632,49815
48181,"Grayson, TX",41837,43657,45771,48260,52055
48183,"Gregg, TX",43971,46167,47616,49827,52958
48185,"Grimes, TX",35416,36459,37881,39626,41914
48187,"Guadalupe, TX",44453,45313,47156,49296,52190
48189,"Hale, TX",32317,33666,36347,39454,43543
48191,"Hall, TX",34101,32439,34368,38506,48706
48193,"Hamilton, TX",61406,62374,68903,72264,77672
48195,"Hansford, TX",63229,58516,65541,68396,77093
48197,"Hardeman, TX",42002,46843,47727,51245,54847
48199,"Hardin, TX",45679,47871,49402,50697,52544
48201,"Harris, TX",54893,58752,60566,61643,65869
48203,"Harrison, TX",39708,40845,43516,44884,47928
48205,"Hartley, TX",75981,65085,74916,76075,75790
48207,"Haskell, TX",36494,39840,47449,48768,54321
48209,"Hays, TX",42594,44270,48754,51359,56097
48211,"Hemphill, TX",63519,63761,68610,69936,75731
48213,"Henderson, TX",39711,39872,42660,44938,48594
48215,"Hidalgo, TX",26052,27060,28256,31342,34503
48217,"Hill, TX",39287,41605,43673,46134,49968
48219,"Hockley, TX",42476,43306,45384,48966,52586
48221,"Hood, TX",51651,52159,55491,57625,60912
48223,"Hopkins, TX",38838,40753,43351,46014,50272
48225,"Houston, TX",38162,40144,42259,45960,48835
48227,"Howard, TX",39427,46121,46684,46964,51007
48229,"Hudspeth, TX",45058,31647,34986,39393,42500
48231,"Hunt, TX",37499,38650,40828,43345,46801
48233,"Hutchinson, TX",40113,42270,43542,46443,50130
48235,"Irion, TX",69959,75306,73308,72474,78988
48237,"Jack, TX",42228,46922,42127,43260,45263
48239,"Jackson, TX",40882,42297,47992,47949,51971
48241,"Jasper, TX",41285,42486,44267,46809,49475
48243,"Jeff Davis, TX",44613,47463,49532,53670,59302
48245,"Jefferson, TX",41674,42543,43650,45749,48243
48247,"Jim Hogg, TX",31832,33906,36197,39153,43336
48249,"Jim Wells, TX",40821,41809,43512,47267,50892
48251,"Johnson, TX",41244,43146,45041,47724,51619
48253,"Jones, TX",29472,31477,33876,35575,38914
48255,"Karnes, TX",52260,63255,65460,63098,73144
48257,"Kaufman, TX",41788,42835,44362,46288,49494
48259,"Kendall, TX",89462,88257,92914,93875,96628
48261,"Kenedy, TX",42718,39779,43786,45009,47141
48263,"Kent, TX",52112,58453,51451,50963,55725
48265,"Kerr, TX",50409,52110,54721,57402,61401
48267,"Kimble, TX",43433,45295,48015,50931,54345
48269,"King, TX",74076,89136,86359,82589,91930
48271,"Kinney, TX",33322,35536,36759,40219,42929
48273,"Kleberg, TX",37754,39031,40550,42083,45818
48275,"Knox, TX",40006,42565,42658,46817,50320
48277,"Lamar, TX",40843,41224,43454,46767,50699
48279,"Lamb, TX",40005,40421,45345,49815,54689
48281,"Lampasas, TX",49532,50975,52701,55465,58507
48283,"La Salle, TX",38769,44880,46332,45909,52652
48285,"Lavaca, TX",49971,53614,56955,58629,62375
48287,"Lee, TX",46319,47835,54789,54663,56674
48289,"Leon, TX",42173,44166,45690,48364,53179
48291,"Liberty, TX",36836,37595,38998,40839,42813
48293,"Limestone, TX",36062,38813,40347,42949,47439
48295,"Lipscomb, TX",65620,73847,88722,94821,102569
48297,"Live Oak, TX",36235,39634,40618,42590,46134
48299,"Llano, TX",48978,50612,54046,56744,59689
48301,"Loving, TX",120712,127000,108522,96194,115158
48303,"Lubbock, TX",41578,43708,45696,47931,50881
48305,"Lynn, TX",41265,42767,46708,43995,58496
48307,"McCulloch, TX",38278,40903,39901,42301,45744
48309,"McLennan, TX",39992,41459,42601,45808,49512
48311,"McMullen, TX",82164,85503,94047,89304,110273
48313,"Madison, TX",32342,33406,34029,36888,40859
48315,"Marion, TX",37705,39841,42643,43840,47582
48317,"Martin, TX",58919,73935,78790,73094,84121
48319,"Mason, TX",46988,50985,50721,52617,57094
48321,"Matagorda, TX",41984,43630,45851,47528,50775
48323,"Maverick, TX",29234,31087,32537,35436,38448
48325,"Medina, TX",40057,41738,44514,46766,50076
48327,"Menard, TX",35405,39921,41428,44122,47390
48329,"Midland, TX",116707,137750,143945,110378,126738
48331,"Milam, TX",36174,36371,38124,41208,45286
48333,"Mills, TX",39891,42161,43994,49340,51712
48335,"Mitchell, TX",30226,32586,33045,33486,35417
48337,"Montague, TX",40040,41872,42669,43419,45716
48339,"Montgomery, TX",62888,63338,65882,66440,68974
48341,"Moore, TX",41736,42451,46943,50379,56634
48343,"Morris, TX",42375,42340,41319,44101,47226
48345,"Motley, TX",30871,33201,36022,41872,41754
48347,"Nacogdoches, TX",36970,38390,39665,42073,46246
48349,"Navarro, TX",36335,37691,39544,41872,45616
48351,"Newton, TX",34254,36158,38416,40957,43123
48353,"Nolan, TX",41412,43991,45680,47428,52629
48355,"Nueces, TX",43622,44310,47242,49149,52852
48357,"Ochiltree, TX",54727,55690,58559,55494,64247
48359,"Oldham, TX",61823,61193,63100,67945,72126
48361,"Orange, TX",42730,44318,45318,46968,48912
48363,"Palo Pinto, TX",39802,41861,45246,47649,52042
48365,"Panola, TX",42805,47578,48801,48646,53292
48367,"Parker, TX",52783,55155,58675,61317,65358
48369,"Parmer, TX",46809,44093,50187,55989,63512
48371,"Pecos, TX",35533,39692,41260,41006,43661
48373,"Polk, TX",40797,41837,43617,45815,47994
48375,"Potter, TX",41724,44053,47392,51883,55764
48377,"Presidio, TX",42699,48534,50154,55514,61776
48379,"Rains, TX",35221,35767,36781,38962,41563
48381,"Randall, TX",47253,48286,50321,53165,56381
48383,"Reagan, TX",48014,60813,58618,56424,61077
48385,"Real, TX",39964,42358,46008,52249,55449
48387,"Red River, TX",41425,42615,45699,49198,53818
48389,"Reeves, TX",37462,46672,51257,48054,52811
48391,"Refugio, TX",42567,45832,47999,49471,54475
48393,"Roberts, TX",45426,48094,50589,53413,56868
48395,"Robertson, TX",41211,42980,44992,47569,52894
48397,"Rockwall, TX",60717,62036,65526,66943,70833
48399,"Runnels, TX",39560,41390,44855,46861,51307
48401,"Rusk, TX",36609,38474,39860,41911,44874
48403,"Sabine, TX",35718,37258,38759,42290,44900
48405,"San Augustine, TX",37963,41193,45260,45510,50573
48407,"San Jacinto, TX",36040,37548,41707,43626,46477
48409,"San Patricio, TX",41792,44185,45892,47470,51392
48411,"San Saba, TX",39593,43096,44005,41586,43735
48413,"Schleicher, TX",39504,45432,46929,49660,51775
48415,"Scurry, TX",40651,42700,44591,44706,47138
48417,"Shackelford, TX",111858,117340,96159,88578,93075
48419,"Shelby, TX",41239,43938,43354,47107,54640
48421,"Sherman, TX",100215,84144,99946,95726,122945
48423,"Smith, TX",53375,56519,56639,55832,60284
48425,"Somervell, TX",45750,45500,48387,50951,54826
48427,"Starr, TX",25186,26548,27516,31511,34933
48429,"Stephens, TX",36607,43556,45589,45360,48498
48431,"Sterling, TX",57362,61365,60248,59869,65866
48433,"Stonewall, TX",62106,64542,61771,66772,73182
48435,"Sutton, TX",64027,70085,71242,64619,68431
48437,"Swisher, TX",54320,53591,56920,59169,72623
48439,"Tarrant, TX",50149,52349,52823,54554,58940
48441,"Taylor, TX",42630,45107,47295,51172,58316
48443,"Terrell, TX",43609,44593,47492,56833,63481
48445,"Terry, TX",36258,36268,38147,42626,45353
48447,"Throckmorton, TX",35120,39806,43729,44690,69390
48449,"Titus, TX",35613,37797,39180,43404,48007
48451,"Tom Green, TX",44395,48407,52033,55927,59877
48453,"Travis, TX",65416,70286,73299,73982,81708
48455,"Trinity, TX",36506,38399,41668,44332,47101
48457,"Tyler, TX",32878,34306,36234,39764,41613
48459,"Upshur, TX",35936,38245,39605,40755,43308
48461,"Upton, TX",46138,48993,51233,55500,61595
48463,"Uvalde, TX",41631,43122,44957,48807,53257
48465,"Val Verde, TX",35776,37153,39906,42532,46642
48467,"Van Zandt, TX",36698,37781,39470,41673,45045
48469,"Victoria, TX",45225,48089,53174,54194,58479
48471,"Walker, TX",26218,27795,30157,31523,33345
48473,"Waller, TX",39455,41672,45670,47291,49404
48475,"Ward, TX",42480,51777,56395,49543,55099
48477,"Washington, TX",50900,55157,55865,59063,61295
48479,"Webb, TX",31551,32883,34757,37273,40850
48481,"Wharton, TX",42153,43838,46646,48423,52948
48483,"Wheeler, TX",41430,43784,43274,46553,49906
48485,"Wichita, TX",42076,43798,45009,47089,50210
48487,"Wilbarger, TX",41506,44960,51145,53397,59952
48489,"Willacy, TX",26388,28214,29395,32960,37792
48491,"Williamson, TX",49863,52138,54444,57236,62931
48493,"Wilson, TX",44991,47802,50561,52093,55762
48495,"Winkler, TX",49072,62170,66674,60555,66180
48497,"Wise, TX",43618,45358,47794,50376,53871
48499,"Wood, TX",38711,39976,42156,44730,47546
48501,"Yoakum, TX",46842,48024,48623,49127,51954
48503,"Young, TX",48738,51405,52250,53806,58602
48505,"Zapata, TX",27636,29323,29858,29865,33288
48507,"Zavala, TX",31291,33979,36521,40043,43868
49001,"Beaver, UT",31369,33900,36202,43658,46960
49003,"Box Elder, UT",35007,37253,38927,42295,45456
49005,"Cache, UT",36521,38683,41127,43253,47269
49007,"Carbon, UT",36015,38710,40448,42848,45120
49009,"Daggett, UT",44132,45195,48695,50894,51672
49011,"Davis, UT",43327,45329,47468,50820,54820
49013,"Duchesne, UT",36321,36317,38842,41279,42903
49015,"Emery, UT",31491,33963,35160,39031,40871
49017,"Garfield, UT",36821,37166,39440,43010,50209
49019,"Grand, UT",51652,56030,58920,63115,69832
49021,"Iron, UT",29910,31714,33840,36533,38834
49023,"Juab, UT",34058,38197,39419,43485,48060
49025,"Kane, UT",39769,41231,42444,46840,49842
49027,"Millard, UT",34007,35934,38283,40959,44281
49029,"Morgan, UT",49385,52975,54976,58768,63256
49031,"Piute, UT",43855,44178,46797,48017,49233
49033,"Rich, UT",34742,36447,39231,41668,43280
49035,"Salt Lake, UT",48504,50971,53472,58028,62547
49037,"San Juan, UT",26226,27131,29299,32289,34038
49039,"Sanpete, UT",29181,31323,32845,36656,39139
49041,"Sevier, UT",32368,35079,36186,39370,41983
49043,"Summit, UT",124029,141803,164980,174010,183972
49045,"Tooele, UT",35121,37160,39109,42321,46131
49047,"Uintah, UT",30217,31265,32029,33201,35128
49049,"Utah, UT",37996,40085,44079,47232,50661
49051,"Wasatch, UT",51018,56497,63088,66591,71360
49053,"Washington, UT",37556,40246,42732,45178,47162
49055,"Wayne, UT",39595,43113,45183,50067,52647
49057,"Weber, UT",39144,40813,43032,46230,49857
50001,"Addison, VT",49115,50486,53670,57156,59540
50003,"Bennington, VT",49502,51306,54828,58349,61287
50005,"Caledonia, VT",39573,40719,43758,48202,50533
50007,"Chittenden, VT",57205,58861,61686,65123,67921
50009,"Essex, VT",36983,38722,41733,45107,48120
50011,"Franklin, VT",45263,46269,49217,52392,54756
50013,"Grand Isle, VT",57544,58155,64765,67532,70543
50015,"Lamoille, VT",50233,52450,55262,59543,62305
50017,"Orange, VT",45032,47072,49622,53314,55573
50019,"Orleans, VT",41743,43328,45632,49879,51960
50021,"Rutland, VT",48048,49726,52313,56160,57831
50023,"Washington, VT",56451,58317,59995,65375,67529
50025,"Windham, VT",46185,47225,49643,53569,55841
50027,"Windsor, VT",53459,55743,61443,65431,69523
51001,"Accomack, VA",43813,45178,48224,51730,57520
51007,"Amelia, VA",41464,41840,43703,46379,50973
51009,"Amherst, VA",35604,36963,38200,41218,44051
51011,"Appomattox, VA",36717,37995,39235,41944,44943
51013,"Arlington, VA",90459,95055,97629,100687,107603
51017,"Bath, VA",59958,60669,64918,68508,72157
51019,"Bedford, VA*",44605,46123,48174,51062,53861
51021,"Bland, VA",35071,36141,37470,39734,42820
51023,"Botetourt, VA",48145,49856,51755,54534,57997
51025,"Brunswick, VA",31503,31962,33612,37119,40151
51027,"Buchanan, VA",33676,35176,37586,40138,44003
51029,"Buckingham, VA",29058,29898,31098,33666,37220
51033,"Caroline, VA",41273,41909,43232,46568,49650
51036,"Charles City, VA",45016,45974,49966,54456,58882
51037,"Charlotte, VA",34624,35395,36525,39448,43870
51041,"Chesterfield, VA",51309,52443,54866,57829,61200
51043,"Clarke, VA",62419,63537,68329,71331,75403
51045,"Craig, VA",37831,39285,40988,43959,47457
51047,"Culpeper, VA",45186,46826,49181,52016,55336
51049,"Cumberland, VA",37035,37569,39342,42229,47040
51051,"Dickenson, VA",30182,31601,33821,37442,41437
51057,"Essex, VA",41286,42304,43817,47839,51780
51061,"Fauquier, VA",66804,68443,71845,74649,78810
51063,"Floyd, VA",37107,39102,40313,43470,47376
51065,"Fluvanna, VA",43300,45044,46851,49775,53612
51067,"Franklin, VA",40195,41479,44047,47241,50264
51071,"Giles, VA",37669,39048,40611,43685,48098
51073,"Gloucester, VA",46998,47364,49305,52410,55944
51075,"Goochland, VA",95389,97556,104892,106031,110781
51077,"Grayson, VA",30456,31593,32497,35407,38600
51079,"Greene, VA",42173,44378,45027,47440,51152
51083,"Halifax, VA",34422,35302,36761,39923,43557
51085,"Hanover, VA",57761,59082,61617,65636,68934
51087,"Henrico, VA",63377,65138,68826,69938,74650
51091,"Highland, VA",42066,41547,43656,45690,50196
51093,"Isle of Wight, VA",52145,52891,55640,58819,63005
51097,"King and Queen, VA",42906,44412,47278,51891,55935
51099,"King George, VA",52814,53482,56280,59255,62077
51101,"King William, VA",45139,45723,47526,50309,53900
51103,"Lancaster, VA",56326,56615,62479,66366,70474
51105,"Lee, VA",28923,30012,31270,34950,38300
51107,"Loudoun, VA",76099,79119,82681,85568,90254
51109,"Louisa, VA",42284,43743,44759,47474,50089
51111,"Lunenburg, VA",31841,32561,33635,36859,40149
51113,"Madison, VA",45545,45280,48543,51692,55148
51115,"Mathews, VA",54943,55988,59904,62724,66906
51117,"Mecklenburg, VA",35607,36570,37981,41430,46019
51119,"Middlesex, VA",49119,50078,53640,56167,59146
51125,"Nelson, VA",48838,50388,54067,58929,63085
51127,"New Kent, VA",70398,74988,82110,85427,90086
51131,"Northampton, VA",48792,51109,54353,59199,63928
51133,"Northumberland, VA",50227,51545,57424,60588,63005
51135,"Nottoway, VA",32419,32900,34437,37229,42851
51137,"Orange, VA",49141,50386,52574,55369,57849
51139,"Page, VA",36955,37952,39449,42618,47157
51141,"Patrick, VA",32188,32867,33781,36637,39564
51145,"Powhatan, VA",54694,56655,61060,63724,67031
51147,"Prince Edward, VA",31560,31842,33504,36074,38883
51155,"Pulaski, VA",37744,39627,39965,43597,47174
51157,"Rappahannock, VA",60626,64948,69525,72056,76181
51159,"Richmond, VA",35997,37469,38119,42137,44749
51167,"Russell, VA",31989,33480,34512,37141,40061
51169,"Scott, VA",31334,32893,33546,36009,39583
51171,"Shenandoah, VA",42002,43969,46388,49839,53753
51173,"Smyth, VA",35244,36238,37421,40617,44740
51179,"Stafford, VA",53094,54450,56078,58744,62954
51181,"Surry, VA",41639,42988,43176,46775,51892
51183,"Sussex, VA",29536,30574,32146,35242,39243
51185,"Tazewell, VA",35990,36989,37901,40339,43786
51187,"Warren, VA",44035,45273,47404,50644,54290
51193,"Westmoreland, VA",41553,42661,44800,47863,50190
51197,"Wythe, VA",33910,34970,36422,39930,43593
51510,"Alexandria (Independent City), VA",83114,87311,88972,93108,100017
51550,"Chesapeake (Independent City), VA",48276,48371,49752,53130,56742
51650,"Hampton (Independent City), VA",40414,40718,41827,45516,49233
51700,"Newport News (Independent City), VA",39043,39057,40133,44072,47448
51710,"Norfolk (Independent City), VA",39287,38821,40294,43062,46923
51740,"Portsmouth (Independent City), VA",37354,37611,39585,43752,47944
51760,"Richmond (Independent City), VA",53123,53595,58813,63989,68048
51770,"Roanoke (Independent City), VA",40264,41739,42079,46550,50599
51800,"Suffolk (Independent City), VA",49688,50134,51911,55246,59309
51810,"Virginia Beach (Independent City), VA",54964,55065,56876,60069,63942
51901,"Albemarle + Charlottesville, VA*",70241,73889,77844,80244,85867
51903,"Alleghany + Covington, VA*",36873,38153,39399,42138,45094
51907,"Augusta, Staunton + Waynesboro, VA*",41921,42956,45236,48204,51965
51911,"Campbell + Lynchburg, VA*",35973,37296,38359,41882,44577
51913,"Carroll + Galax, VA*",34292,35527,36398,39746,43247
51918,"Dinwiddie, Colonial Heights + Petersburg, VA*",37055,37689,39136,43262,47335
51919,"Fairfax, Fairfax City + Falls Church, VA*",78639,82742,86629,89397,94677
51921,"Frederick + Winchester, VA*",48505,49791,52423,55430,59016
51923,"Greensville + Emporia, VA*",29760,30311,31511,35151,39397
51929,"Henry + Martinsville, VA*",36107,37198,38848,42712,46758
51931,"James City + Williamsburg, VA*",63008,62427,65115,68579,71981
51933,"Montgomery + Radford, VA*",35417,37044,38352,40315,43778
51939,"Pittsylvania + Danville, VA*",34851,36022,37471,41198,44894
51941,"Prince George + Hopewell, VA*",34309,34711,36295,39184,42377
51942,"Prince William, Manassas + Manassas Park, VA*",52513,54022,55638,59000,62810
51944,"Roanoke + Salem, VA*",48910,50172,51237,54059,57434
51945,"Rockbridge, Buena Vista + Lexington, VA*",38412,38878,41494,43860,46700
51947,"Rockingham + Harrisonburg, VA*",38071,39527,40770,43425,47217
51949,"Southampton + Franklin, VA*",38956,39865,42470,46036,49843
51951,"Spotsylvania + Fredericksburg, VA*",48974,50330,52502,55800,59414
51953,"Washington + Bristol, VA*",38293,39421,40673,43591,47310
51955,"Wise + Norton, VA*",31190,32680,34142,37172,40768
51958,"York + Poquoson, VA*",56368,57325,59960,62547,66561
53001,"Adams, WA",37467,37648,40526,45040,47867
53003,"Asotin, WA",44273,45438,48040,51453,55564
53005,"Benton, WA",45375,45920,48522,51895,54958
53007,"Chelan, WA",50116,51893,54288,59082,62792
53009,"Clallam, WA",43563,45183,48024,51690,54894
53011,"Clark, WA",49433,52570,55543,58629,63427
53013,"Columbia, WA",45353,46228,57520,65425,70579
53015,"Cowlitz, WA",41927,43534,46108,49882,54550
53017,"Douglas, WA",39440,39989,41616,45899,49290
53019,"Ferry, WA",36785,36844,38465,44164,46847
53021,"Franklin, WA",35841,36646,39324,42756,45937
53023,"Garfield, WA",43085,44192,50341,56479,56792
53025,"Grant, WA",38090,37700,40839,46331,48845
53027,"Grays Harbor, WA",37545,39117,40717,44125,47094
53029,"Island, WA",52020,53102,56646,60419,65188
53031,"Jefferson, WA",48903,51381,54524,57847,60365
53033,"King, WA",83192,88499,95083,99734,108212
53035,"Kitsap, WA",51645,54199,58290,62308,67845
53037,"Kittitas, WA",42661,43889,47000,50624,52846
53039,"Klickitat, WA",45357,47035,49847,53026,55602
53041,"Lewis, WA",39526,41389,44310,48320,52517
53043,"Lincoln, WA",41742,42823,45756,50879,51578
53045,"Mason, WA",40891,42159,45120,48488,52410
53047,"Okanogan, WA",40571,40862,42429,47732,50517
53049,"Pacific, WA",38361,39270,41078,43968,46597
53051,"Pend Oreille, WA",40318,42804,44448,48116,51623
53053,"Pierce, WA",47583,49488,52389,56467,61580
53055,"San Juan, WA",71192,77119,81070,84496,87038
53057,"Skagit, WA",49098,51067,54843,58996,64093
53059,"Skamania, WA",42915,45147,50414,54042,58554
53061,"Snohomish, WA",51910,54954,58706,63477,68858
53063,"Spokane, WA",42471,44357,46117,49634,53770
53065,"Stevens, WA",36534,37933,40255,43570,47613
53067,"Thurston, WA",47822,49240,52297,56527,61062
53069,"Wahkiakum, WA",41053,42807,45523,48982,52239
53071,"Walla Walla, WA",42233,43690,46483,50520,53845
53073,"Whatcom, WA",45959,48605,51683,54927,58137
53075,"Whitman, WA",36734,39919,40744,44226,46502
53077,"Yakima, WA",39794,40980,43208,47315,50872
54001,"Barbour, WV",32376,34340,35788,38258,40576
54003,"Berkeley, WV",40473,41762,44030,46686,49759
54005,"Boone, WV",32227,34521,35464,38831,41910
54007,"Braxton, WV",32745,34680,36234,39143,41547
54009,"Brooke, WV",38823,41024,43210,46858,50271
54011,"Cabell, WV",39560,42317,43680,46506,49866
54013,"Calhoun, WV",31101,33054,35162,38841,41444
54015,"Clay, WV",30597,32863,33901,36743,39788
54017,"Doddridge, WV",28666,31315,33526,35077,37685
54019,"Fayette, WV",34202,35888,38436,40745,44136
54021,"Gilmer, WV",28909,29884,31784,33344,35405
54023,"Grant, WV",38191,37235,39374,42713,45643
54025,"Greenbrier, WV",37847,39208,41459,44179,47283
54027,"Hampshire, WV",35354,36145,38321,40634,43618
54029,"Hancock, WV",39697,41863,43244,46145,49823
54031,"Hardy, WV",33131,32898,34343,36312,40562
54033,"Harrison, WV",46162,49713,51627,53339,57205
54035,"Jackson, WV",36261,39170,40190,42681,45681
54037,"Jefferson, WV",48552,50266,53184,55879,59214
54039,"Kanawha, WV",45026,47522,49159,52256,55897
54041,"Lewis, WV",35421,38736,40035,40991,43341
54043,"Lincoln, WV",29483,31175,31954,34704,37139
54045,"Logan, WV",34581,36282,37531,40353,43764
54047,"McDowell, WV",27434,27771,28919,31221,34141
54049,"Marion, WV",40854,42404,43460,45569,48343
54051,"Marshall, WV",37951,41967,42578,43761,47456
54053,"Mason, WV",32997,34637,36236,39138,42126
54055,"Mercer, WV",35718,37133,38251,41102,44564
54057,"Mineral, WV",38961,40725,42607,45398,48155
54059,"Mingo, WV",30536,31823,33117,34489,37396
54061,"Monongalia, WV",43856,46257,48091,49890,52576
54063,"Monroe, WV",31958,32857,35289,38094,41207
54065,"Morgan, WV",35781,36742,38901,41709,44779
54067,"Nicholas, WV",32301,33899,35542,38165,40915
54069,"Ohio, WV",59788,62072,59962,57177,61486
54071,"Pendleton, WV",39800,39988,42191,45054,50144
54073,"Pleasants, WV",40722,42958,43634,45123,49077
54075,"Pocahontas, WV",38506,39694,42925,47166,50236
54077,"Preston, WV",34810,36342,37367,39956,42091
54079,"Putnam, WV",44290,46373,48218,50355,53536
54081,"Raleigh, WV",38675,41145,42917,43888,47265
54083,"Randolph, WV",36204,37606,39581,42982,45453
54085,"Ritchie, WV",38629,41852,45010,48184,52040
54087,"Roane, WV",32434,34603,34699,37521,39963
54089,"Summers, WV",33379,34782,36895,39250,42796
54091,"Taylor, WV",38728,41018,42680,43876,47328
54093,"Tucker, WV",41624,42570,44161,48388,52251
54095,"Tyler, WV",36583,39192,42765,43944,47802
54097,"Upshur, WV",32169,34002,36416,38085,40187
54099,"Wayne, WV",32014,34166,35735,37986,41080
54101,"Webster, WV",27050,27544,29405,32667,34564
54103,"Wetzel, WV",34257,38039,38292,39949,43357
54105,"Wirt, WV",32605,35319,35094,37662,40858
54107,"Wood, WV",39489,43720,46670,48212,52329
54109,"Wyoming, WV",28226,29459,29637,31806,34881
55001,"Adams, WI",38342,39082,41638,44057,46002
55003,"Ashland, WI",38171,39178,40816,43493,46418
55005,"Barron, WI",45502,47981,50289,53375,56898
55007,"Bayfield, WI",44361,46585,48197,50826,53902
55009,"Brown, WI",49391,51995,53415,56305,59279
55011,"Buffalo, WI",42966,44973,45734,49202,53031
55013,"Burnett, WI",40520,41828,43464,46226,49108
55015,"Calumet, WI",47458,49304,51380,54031,57182
55017,"Chippewa, WI",43258,45308,46990,50185,53415
55019,"Clark, WI",39063,41058,43073,47575,50128
55021,"Columbia, WI",48116,50474,52934,56566,60708
55023,"Crawford, WI",40664,41674,43205,46612,49273
55025,"Dane, WI",57393,60357,63668,66677,71062
55027,"Dodge, WI",41984,43473,45199,47937,51287
55029,"Door, WI",57447,59434,61746,64481,68172
55031,"Douglas, WI",40694,42294,44172,46003,49872
